author,author_url,title,rating,verified,types,body,product_id,review_url,review_date,helpful
Amazon Customer,/gp/profile/amzn1.account.AHF5I2E4HFQTEBRCW6LIJOC4XYRQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,NORTON'S THE BEST,5,,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device",I've used Norton for over 10 years.  Customers service help is always available and works thru any problems fast and efficient.  Great protection that is a MUST NOW DAYS.  LOVE IT.,B015724OVG,/gp/customer-reviews/R2FFAWMVDZGUTM/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"June 6, 2016",One
Carolina Dude,/gp/profile/amzn1.account.AFZUFOXZSXAMEZKPSR7GRHN4REMA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,A total waste of money and time,1,,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device","A truly dreadful experience! First of all, tech support is literally non-existent. Second, the web security is dealt with by making askdotcom the default website. And askdotcom is just about the weakest search engine in the modern world. And guess what, there is no way to get rid of it, which means that each and every time you want to search you have to type googledotcom in another search bar above, to bypass the dreadful askdotcom search engine. A total waste of money and time. Norton on has really lost its a way. They are now a second rate security suite—at best.",B015724OVG,/gp/customer-reviews/R3RUEA2IO3FUZS/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"December 26, 2015",
JOYOUS1941,/gp/profile/amzn1.account.AELK4L74PBBGM4P4547RKENLNBFQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Otherwise great deal.,5,,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device",Returned because my 2010 Macbook Pro laptop to old and family said would slow down my computer. Otherwise great deal.,B015724OVG,/gp/customer-reviews/R39KE7GS53516I/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"July 17, 2018",
Amazon Customer,/gp/profile/amzn1.account.AFWWIYOSKVIJYTAOWSRKJR52EX4Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Useful and worth it,5,,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device","Let's be clear. I'm not into wasting money or people's time. If I thought Norton was a junk product I wouldn't even write this review. But that's not the case. Laboratory testing has ranked Norton as top malware detector on multiple occasions, and its value added features of great firewall plus performance enhancements make it a very useful product.  Norton is one of the (very) few premium subscriptions I buy. Divide the cost by coverage for five devices and the price is more than fair.",B015724OVG,/gp/customer-reviews/R1FA0WLUU71YUB/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"July 5, 2017",
shopzsar,/gp/profile/amzn1.account.AGYQ67UXL3YZ4O5JLIFNT5YKKEQA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Better safe than sorry.,4,,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device","I found it easy enough for me, not that technologically astute, to install and use. It does warn me if a page is suspicious and that is comforting. I recently got one of those dreading scam warnings saying I had to contact the number on the screen or my hard drive would be wiped. Immediately ran the Norton software to check for viruses.",B015724OVG,/gp/customer-reviews/R2MFAHQYQ5EYKC/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"November 16, 2016",
js1775,/gp/profile/amzn1.account.AE63PIRV6R7V5FNAWX6C2VPHW47A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,They're not paying attention,1,,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device","Constant popups with irrelevant information, many times interfering with what you are doing. You have to learn to avoid the spots on the screen that your mouse will trigger. Bad support website with server errors. Gigantic ""scanning now"" messages interfere with your work. Internet toolbar that takes up a bunch of space. Settings that are unintuitive. After a year nothing appears to have changed.",B015724OVG,/gp/customer-reviews/R2NWYZ3XCWJ8FP/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"March 23, 2018",
Gerson,/gp/profile/amzn1.account.AH4R3GIO6O2NRCL4JLHVJKYPQG5Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,It Slows Down my Computer!,2,,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device",Disappointed with this software. It slows my computer to unacceptable levels.,B015724OVG,/gp/customer-reviews/R1WPAW0WLAS4CW/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"December 22, 2018",
Gribbly Snard,/gp/profile/amzn1.account.AHTSAWWPE5YTLSCSCYS4STBT4N7Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,The think I really hate about Norton Internet Security is that it is a ...,2,,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device","The think I really hate about Norton Internet Security is that it is a CPU hog, and the interface gives you no feedback on progress, or whether its working or stuck in an endless loop. I am having a heck of a time getting it installed on my iMac.",B015724OVG,/gp/customer-reviews/RHDNFPZEIA9HE/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"April 30, 2017",
Jon W.,/gp/profile/amzn1.account.AE6TQ2VCWPFFWEJT2CRKA4W56HKA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Fortunately, Symantec Corporation gave me credit for the purchase ...",1,,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device","I thought this was the same Norton security I already have that includes backup, but this Norton does not include backup and I think that is very important. Fortunately, Symantec Corporation gave me credit for the purchase towards Norton with backup.",B015724OVG,/gp/customer-reviews/RMT4IDF7WWS6M/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"May 1, 2016",
K.05,/gp/profile/amzn1.account.AHTKQ6IRFKXNL75SBZQY5LBLVTJA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Symantec is not trustworthy,1,,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device","My PC has been blitzed with port scan attacks from IP addresses that are all owned by the Symantec Corporation: gn.symcb.com, gp.symcd.com, s2.symcb.com, ss.symcd.com etc.  I will never by a Symantec product again.",B015724OVG,/gp/customer-reviews/RUC73PAH7T7DS/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"December 2, 2016",
markh56,/gp/profile/amzn1.account.AGS4KEMULIVVT32WNCUO5PSLXUSA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Year after year after year...,5,,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device","I have purchased Norton for years and, to the best of my knowledge, it has protected mine and my family's computers flawlessly. Easy peasy to install but just be sure you for sure want Norton's program as it's darn near impossible to remove all traces of it afterwards.",B015724OVG,/gp/customer-reviews/R2W3BB71O39WJU/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"February 28, 2016",
sushicatlover,/gp/profile/amzn1.account.AGJZGEQ54BFVBBSQ52CMDJDM53LQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,How can I tell you how much I hate Norton,1,,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device","I already knew that I hated McAfee but I hate Norton just as much.  I went to load my 5 user Norton on one of my computers where my security program had just expired.  It took you through the usual steps of uninstalling McAfee which I expected but then while it downloaded on my computer the program itself would not work.  Ok I am now getting frustrated (blonde here) and I am hungry so went to have some yogurt. Just then the phone rang out of the blue. They say it was Norton.  Who knows.  Hubby was talking to the non native English speaking tech person who told him to get on the computer. Husband got on the computer which is about 10 months old. Then the tech guy took over the computer and pulled up a page of ""malware"" which was stopping my Norton from loading.  He did ask about Windows 10 but then said nothing about it being incompatible. What he could do for a very insistent $80 was give us a program that would get rid of the malware. It felt funny. I told hubby to get off the phone.  I changed my passwords, reset the computer to factory specs (what fun) including going back to windows 8.Guess what. The norton still doesn't work and I can't get the windows defender on.  I hate this security device",B015724OVG,/gp/customer-reviews/R9FEVGNY734MO/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"May 7, 2016",2
Douglas W. Diehl,/gp/profile/amzn1.account.AH3REQCSUYOPXEMQ3M5MA2H77VPQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Great Product, Easy Installation",5,,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device","I have used Norton Security products for many years, and they have done a good job of keeping my computers safe.  This product continues that tradition.  The download through Amazon worked smoothly, as did the process of adding additional devices.  I would buy it again.",B015724OVG,/gp/customer-reviews/RLBYSY3R85JF/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"April 28, 2016",
Classy,/gp/profile/amzn1.account.AGABHRKVE7YTR6BBGYZJU3PMYHVA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,I have used this product for all my devices and ...,4,,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device","I have used this product for all my devices and that of my kids for the past few years and it works as described.  It's a bit of a resource hog, but will not let you down.",B015724OVG,/gp/customer-reviews/R35BPO89D115J3/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"September 18, 2017",
David,/gp/profile/amzn1.account.AFDKQ4FYJKSCQRZ74QJHGMFYFZEA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Trash!!!!!,1,,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device","If you have unwanted money and love the troubles,  buy it! Otherwise don't even think about to spend one single dollar in this item. I bought it few months ago. Soon as started the download, the nightmare began as well. I had to call the customer service. They asked for permit to work  (long distance ) in your computer. The second device, the same story; this time they tried to sell a kind of cleaning service. I didn't keep with the rest of devices (5). Just quit and donate it!",B015724OVG,/gp/customer-reviews/R129J3P286MS9T/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"March 7, 2016",One
"James Howard, Jr.",/gp/profile/amzn1.account.AFTGG4GHIUASEN2Z3KEGFILUW6MA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,The ability to send an email to download on other devices was perfect. The protections offered worked first time and continues,5,,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device",The download process was as flawless as possible. The ability to send an email to download on other devices was perfect. The protections offered worked first time and continues. A small footprint and nimble execution only adds to my joy. I would buy this product again.,B015724OVG,/gp/customer-reviews/R1OJUIGG44B07W/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"February 16, 2016",
Kerry Sams,/gp/profile/amzn1.account.AHERBM2RUM7CMO247OXKCWWYU3NA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,... over other brands and when this went on an awesome sale for Prime Day,5,,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device","I trust Norton’s over other brands and when this went on an awesome sale for Prime Day, I had to purchase.  It’s unheard of to be able to use this on 5 different devices for $19.99!!",B015724OVG,/gp/customer-reviews/RBVP8JQG1QOA6/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"August 2, 2018",
amazon1,/gp/profile/amzn1.account.AG3SUZNERI4LYK6O7NS5YPDJCEHA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Norton Security,5,,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device","Have used Norton for years. My only complaint is it doesn't do a great job with malware, I use Malwarebytes if I develop a malware issue. Less expensive here than buying direct from Symantec.",B015724OVG,/gp/customer-reviews/RHSGH1MFCWK4/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"August 11, 2016",
GregO,/gp/profile/amzn1.account.AGHLOOXZPWXLP7K5MTB3YIPMMS3Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Danger...Norton added auto renew without my knowledge,1,,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device","Danger stay away from Norton. When I installed Norton they some how added auto renewal at some point. I would never intentially get auto renewal on any product. Some how they even managed to get my new credit card number even though it changed several times. This was on an old computer that I rarely use. It is my fault that I missed this on my credit card bill last year, and then found out to late this year to stop the charges. On the Norton console on my computer, you have to dig to find out your on auto renew. Check the web, there are many people complaining about Norton sneaking auto renew past them when they signed up for Norton. I will never trust Norton again. I have been a loyal customer of Nortons for many years, but now I think they stink and would never trust them with my credit card number",B015724OVG,/gp/customer-reviews/RJJLN6W7SRPKU/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"December 20, 2015",
jab,/gp/profile/amzn1.account.AF6UGBYQLALGPUQQ7MMZLF3GGLVA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Great product for the $$,5,,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device",Ease of purchase and ease of activation of devices.,B015724OVG,/gp/customer-reviews/R2P5KD2KR6H7KC/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"August 8, 2018",
JBT4433,/gp/profile/amzn1.account.AH7WO56CTJ2E6N7GEEEM43DGJRYQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Doesn't Work on iPhones or iPads,1,,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device","If you're buying this hoping to install it on your iPhone/iPad, don't bother. The iPhone/iPad download does not provide any protection whatsoever. It merely backs up your contacts and has a phone locator feature, both of which are already provided by Apple as part of your iPhone software.",B015724OVG,/gp/customer-reviews/R25R7EQO4J3Z16/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"February 28, 2016",One
Gloria58,/gp/profile/amzn1.account.AEBKUDRTB5VWBA4576DQM2ZM52QA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,OK,3,,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device","It's OK, but I would prefer a less expensive version for my one device.  Security wise, terrific, but also confusing when you go to renew, because they keep changing the name of their best product.",B015724OVG,/gp/customer-reviews/R3ERBLDTH2SWLI/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"January 28, 2016",
tclev6,/gp/profile/amzn1.account.AGY5URBUWAZXVPASURNLVLMHP5EA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Buy it,5,,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device","Its Norton, nothing else to say! Excellent product!",B015724OVG,/gp/customer-reviews/R3BE8ZKME3TYVK/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"April 11, 2018",
Ryan K.,/gp/profile/amzn1.account.AEUCC3ASQG6GEP5K35Y44USF4H5Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,It is a Form of the Very Malware it Claims to Prevent,1,,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device","Like that annoying employee who works for you, every time Norton does something it reports back saying that it did something. This ""feature"" cannot be turned off. ""I scanned your computer and it is fine."" The mobile app is even worse. The Norton Marketing Department  insist that no one will buy a product that doesn't tell you it is working. Baloney. When this license expires, I will be moving to another vendor.Imagine Windows reporting back every time it successfully wrote to disk! Imagine your housekeeper saying, ""I swept the floor and cleaned the toilet"" every single time she did what she was paid to do.I expect maintenance tasks to be run SILENTLY in the background.",B015724OVG,/gp/customer-reviews/RWRCELC0515H1/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"November 20, 2015",16
timetobuy,/gp/profile/amzn1.account.AG73BM52Y4JELBBNJSC66R63ROKA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,the norton safe identity broke last aug and still is ...,1,,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device","the norton safe identity broke last aug and still is not fixed for firefox and works poorly in chrome. won't be fixed maybr aug, 16 so be warned an advoid",B015724OVG,/gp/customer-reviews/R20JSUKUGCD8QW/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"March 30, 2016",One
m.,/gp/profile/amzn1.account.AHAWYTZ3IKEZDV2PRGLH654H76RQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Five Stars,5,,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device",Item as described.,B015724OVG,/gp/customer-reviews/R3DMC30VAW8L3Q/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"January 26, 2018",
Starkswildfire,/gp/profile/amzn1.account.AFCYP72JJ2K4HEL4NSU7DCCWDVQQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Norton pop up Ads, Ads and more Ads.",1,,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device","Now by adding Norton security potection to your PC you get you get pop up ads!  Ads, ads, and more ads!  Even after you say no thank you 15 time you get more pop ups.  I'm removing Norton and will not buy again.  What a joke!",B015724OVG,/gp/customer-reviews/R1LLE6793PSQXX/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"April 13, 2019",
Robin,/gp/profile/amzn1.account.AHQKXJ6UBBO5BRUBKWJNUI3H73HA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Don't do it!,1,,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device","This is a terrible product.  I would like my money back.  It slowed my mac to a crawl, wouldn't even load some websites I frequent, and changed my search engine to their own, which is very inferior.  I tried to scrub it from my machine, but I know there is still a residual effect.  Yuck.",B015724OVG,/gp/customer-reviews/R5Q1HNE1ZA4CC/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"March 15, 2016",
Dennis and Rosemary,/gp/profile/amzn1.account.AGMEMY2DEFBMBWUYRAUBBBTBTWEQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,good up to this point,5,,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device",so far so good.,B015724OVG,/gp/customer-reviews/R1PKO48QFAGJ7R/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"September 7, 2018",
gas guy,/gp/profile/amzn1.account.AENPSQI6UBNVLL47ENN42ACSXHUQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,After that it has worked great.,5,,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device","Got this on a deal , and after 1st night,  all is working well with it . The 1st night on my phone it put a real working on battery,  went from 92% to 30% in a hour. After that it has worked great.",B015724OVG,/gp/customer-reviews/R33NL9X1063SDV/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"April 19, 2016",
Guy Peeters,/gp/profile/amzn1.account.AGVSBZSBJYPJPIV7YRT6GSBOABXA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,norton rip off,1,,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device","Norton billed me for another year when i had the renewal set ot off ,",B015724OVG,/gp/customer-reviews/R38VC7VMCOPS79/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"August 15, 2018",
Linda D. Garmon,/gp/profile/amzn1.account.AHTJKS7SBL65Q3JLV4C56V5I2T3Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Five Stars,5,,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device",NICE PRODUCT,B015724OVG,/gp/customer-reviews/R2DK2G1BRI2K5F/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"June 2, 2018",
Tate Barton,/gp/profile/amzn1.account.AGDAIJJVB6EMZMO4D5AQJJWQE7PQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,DO NOT BE FOOLED!,1,,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device","DO NOT BE FOOLED. Norton doesn't care about you or anything else, once you know your computers and how to protect it you will no longer need Norton, but, instead of having a easily uninstall it becomes a VIRUS it slows down your computer, it exits you out of games and programs, it becomes worst than any other virus however, since YOU CANT GET RID OF IT. I hate it, please don't support this company anymore, they are trying to scam you.",B015724OVG,/gp/customer-reviews/R3BXDAB2UA6Q9E/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"June 8, 2016",
Ryan McEathron,/gp/profile/amzn1.account.AEFUN4LC7SROGQDFVWVZNXN4NQJA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Find a better product.,2,,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device","Don't do it - there are better products out there. Norton is a resource hog! I installed it, and suddenly my computer's PCU was CONSTANTLY running at 80% or above...it used so much memory that I couldn't even UNINSTALL without booting into safe mode to free up my resources. Go with AVG or Malwarebtes. Norton will kill your PC.",B015724OVG,/gp/customer-reviews/R3H0NDMMBP7YU5/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"April 12, 2017",
Consumer in New England,/gp/profile/amzn1.account.AGXAHUIZUCHNIPTAIXWRO22LRVBQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Still be best Anti-Virus + Personal Firewall for Mac Users,5,,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device",Still the best solution for Mac owners.,B015724OVG,/gp/customer-reviews/R38DVTGIKQZGGU/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"June 14, 2016",One
my reviews,/gp/profile/amzn1.account.AHFDXKR4EFI6CDSLXBH2BV6SAJVA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,top of the heap,5,,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device",great price for PC/tablet/phone protection,B015724OVG,/gp/customer-reviews/R15VTP2IOTF35E/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"November 25, 2017",
Atl,/gp/profile/amzn1.account.AE2TSEPELAMBU6OJTK2FDJAFWS3Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,I love it. Using it since past 4 yrs now,5,,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device","If you have comcast connection at home, they give it for free. Just go to xfinity website and get it for free. - For home users. I love it . Using it since past 4 yrs now.",B015724OVG,/gp/customer-reviews/R2VL9ZVR8OVZK0/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"September 13, 2016",One
Jim55,/gp/profile/amzn1.account.AEU6ANQYILKJFJJ4HOMERWSMIYYA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Product is good but auto renewal is less than ethical,4,,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device",The product itself seems good.  My objection is to their renewal process.  I'm on automatic renewal and every year they try to automatically bill me a price that is 80 to 90 percent higher than what I can purchase it for here on Amazon.,B015724OVG,/gp/customer-reviews/RSWL8F2Z1X2NK/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"March 26, 2016",
Bradlee B Karan,/gp/profile/amzn1.account.AET4GA7MKUXIRMKAODTNULMQR56Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Pop up ads all the time,1,,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device",Why would I pay for something that is constantly popping up ads for their other products.Will never buy a Norton product again,B015724OVG,/gp/customer-reviews/R1TGFUKTP9CTND/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"December 8, 2018",
BestTran,/gp/profile/amzn1.account.AGCFXUWSFOHG2UFWXBUWRYWDDT5Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,... been using Norton Antivirus for years and never been disappointed. I only trust Antivirus Software from US companies ...,5,,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device",I've been using Norton Antivirus for years and never been disappointed.I only trust Antivirus Software from US companies since a lot of foreign software companies are censored/controlled by their government.,B015724OVG,/gp/customer-reviews/R44M5JIIPSORQ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"February 14, 2018",
Priya Srikant,/gp/profile/amzn1.account.AGSOI53XQLYQKK5T4K4E4GJRGHIA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Norton family online software does not work in incognito mode,1,,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device",Norton family online software does not work in incognito mode. This defeats the whole purpose of online monitoring.Giving 1 star as I can't give zero stars. Do not buy this product.,B015724OVG,/gp/customer-reviews/R2UG1ZYRLYMXJS/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"October 27, 2018",
Amazon Customer,/gp/profile/amzn1.account.AELYIP2KLACGZJLVO7LNCXPNXOSA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,One Star,1,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device",Sucks,B015724OVG,/gp/customer-reviews/R3P6K9DXEAQH5F/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"November 25, 2015",2
Henry Gu,/gp/profile/amzn1.account.AFQ7LFWRRBWYRE4HIFGMBNAOQ5SQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Helps Me Monitor My Computer,5,,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device","Although there are free programs such as Malwarebytes, Norton has been around for a long time. It is reassuring to have my devices secured by a famous and reliable brand.",B015724OVG,/gp/customer-reviews/R1RC233S0UJJ8I/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"October 2, 2018",
Amazon Customer,/gp/profile/amzn1.account.AEHLFDLMGKR63PYDPVAP3GZOOQHA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Five Stars,5,,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device",Peter Norton creation. Been with Norton / Symantec for decades,B015724OVG,/gp/customer-reviews/R33ST6VZ7WMD8D/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"December 19, 2016",
Charlie Walsh,/gp/profile/amzn1.account.AGRGMEMOVOHI4HY6UYZECH2ETIHA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Five Stars,5,,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device",Excellent comfort and security!  Easy to use!,B015724OVG,/gp/customer-reviews/R2PMGRGFMG3PCE/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"June 4, 2016",One
USO Buckeye,/gp/profile/amzn1.account.AFUWNUP24IS36Q2YHTWP3KMDDTNA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Three Stars,3,,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device",Lots of features but is cpu/memory hog.,B015724OVG,/gp/customer-reviews/R330SUBVG526FD/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"August 27, 2017",
Bill Howe,/gp/profile/amzn1.account.AERALZNCEJ5KYZUWFWSQBHBQKBZA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Five Stars,5,,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device",Works great. Wonder why it can be purchased for far less money than buying directly from Norton.,B015724OVG,/gp/customer-reviews/RNAH9LLONAEXM/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"April 30, 2017",
javier,/gp/profile/amzn1.account.AF5DIW64OMCIW6NARVROVK2AQ5QQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,And really cheap,5,,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device",I start using inmediately,B015724OVG,/gp/customer-reviews/RMOB66LAVZ8JK/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"October 5, 2018",
